,game_id,team,set_nr,action,player_nr,player_name,position,digs,errors,total,efficiency
84957,19105,Poland,2,dig,95,Jurczyk ,MB,0,0,0,
84959,19105,Poland,3,dig,11,Łukasik ,OH,5,1,6,
84960,19105,Poland,3,dig,12,Szczygłowska ,L,4,0,4,
84961,19105,Poland,3,dig,17,Smarzek ,O,4,0,4,
84962,19105,Poland,3,dig,15,Czyrniańska ,OH,2,0,2,
84963,19105,Poland,3,dig,3,Alagierska ,MB,1,0,2,
84964,19105,Poland,3,dig,14,Wołosz (C),S,1,1,2,
84965,19105,Poland,3,dig,26,Wenerska ,S,1,0,1,
84966,19105,Poland,3,dig,1,Stenzel ,OH,0,0,0,
84967,19105,Poland,3,dig,5,Korneluk ,MB,0,0,0,
84968,19105,Poland,3,dig,9,Stysiak ,O,0,0,0,
84969,19105,Poland,3,dig,41,Mędrzyk ,OH,0,0,0,
84970,19105,Poland,3,dig,95,Jurczyk ,MB,0,0,0,
84972,19106,Italy,1,dig,8,Orro ,S,6,0,6,
84973,19106,Italy,1,dig,17,Sylla ,OH,2,2,4,
84974,19106,Italy,1,dig,3,Cambi ,S,1,0,1,
84975,19106,Italy,1,dig,6,De Gennaro ,L,1,1,3,
84976,19106,Italy,1,dig,9,Bosetti ,OH,1,0,1,
84977,19106,Italy,1,dig,18,Egonu ,O,1,1,2,
84978,19106,Italy,1,dig,27,Giovannini ,OH,1,1,2,
84979,19106,Italy,1,dig,1,Lubian ,MB,0,0,0,
84980,19106,Italy,1,dig,11,Danesi (C),MB,0,0,0,
84981,19106,Italy,1,dig,19,Fahr ,MB,0,0,0,
84982,19106,Italy,1,dig,21,Omoruyi ,OH,0,0,0,
84983,19106,Italy,1,dig,24,Antropova ,O,0,0,0,
84985,19106,Italy,2,dig,8,Orro ,S,2,1,3,
84986,19106,Italy,2,dig,6,De Gennaro ,L,1,1,2,
84987,19106,Italy,2,dig,9,Bosetti ,OH,1,1,4,
84988,19106,Italy,2,dig,18,Egonu ,O,1,0,3,
84989,19106,Italy,2,dig,27,Giovannini ,OH,1,0,2,
84990,19106,Italy,2,dig,1,Lubian ,MB,0,0,0,
84991,19106,Italy,2,dig,3,Cambi ,S,0,0,0,
84992,19106,Italy,2,dig,11,Danesi (C),MB,0,1,1,
84993,19106,Italy,2,dig,17,Sylla ,OH,0,2,2,
84994,19106,Italy,2,dig,19,Fahr ,MB,0,0,0,
84995,19106,Italy,2,dig,21,Omoruyi ,OH,0,0,0,
84996,19106,Italy,2,dig,24,Antropova ,O,0,0,2,
84998,19106,Italy,3,dig,6,De Gennaro ,L,3,0,4,
84999,19106,Italy,3,dig,8,Orro ,S,1,2,3,
85000,19106,Italy,3,dig,11,Danesi (C),MB,1,0,1,
85001,19106,Italy,3,dig,18,Egonu ,O,1,0,1,
85002,19106,Italy,3,dig,1,Lubian ,MB,0,0,0,
85003,19106,Italy,3,dig,3,Cambi ,S,0,0,0,
85004,19106,Italy,3,dig,9,Bosetti ,OH,0,0,0,
85005,19106,Italy,3,dig,17,Sylla ,OH,0,1,2,
85006,19106,Italy,3,dig,19,Fahr ,MB,0,1,2,
85007,19106,Italy,3,dig,21,Omoruyi ,OH,0,0,0,
85008,19106,Italy,3,dig,24,Antropova ,O,0,0,0,
85009,19106,Italy,3,dig,27,Giovannini ,OH,0,0,0,
85011,19106,Serbia,1,dig,1,RISTIČEVIĆ ,OH,3,2,5,
85012,19106,Serbia,1,dig,17,Popović S. ,L,3,1,4,
85013,19106,Serbia,1,dig,18,Bošković ,O,2,0,3,
85014,19106,Serbia,1,dig,9,Uzelac ,OH,1,0,4,
85015,19106,Serbia,1,dig,10,Ognjenović (C),S,1,0,3,
85016,19106,Serbia,1,dig,19,Milenković ,OH,1,1,4,
85017,19106,Serbia,1,dig,2,Dangubić ,OH,0,0,0,
85018,19106,Serbia,1,dig,4,Drča ,S,0,0,0,
85019,19106,Serbia,1,dig,5,Popović M. ,MB,0,0,1,
85020,19106,Serbia,1,dig,14,Aleksić ,MB,0,0,1,
85021,19106,Serbia,1,dig,15,Stevanović ,MB,0,0,0,
85022,19106,Serbia,1,dig,22,Lozo ,O,0,0,0,
85024,19106,Serbia,2,dig,18,Bošković ,O,4,0,4,
85025,19106,Serbia,2,dig,1,RISTIČEVIĆ ,OH,2,0,2,
85026,19106,Serbia,2,dig,5,Popović M. ,MB,2,0,2,
85027,19106,Serbia,2,dig,9,Uzelac ,OH,2,0,2,
85028,19106,Serbia,2,dig,17,Popović S. ,L,2,3,5,
85029,19106,Serbia,2,dig,4,Drča ,S,1,1,2,
85030,19106,Serbia,2,dig,10,Ognjenović (C),S,1,0,1,
85031,19106,Serbia,2,dig,14,Aleksić ,MB,1,0,1,
85032,19106,Serbia,2,dig,2,Dangubić ,OH,0,0,0,
85033,19106,Serbia,2,dig,15,Stevanović ,MB,0,0,0,
85034,19106,Serbia,2,dig,19,Milenković ,OH,0,0,0,
85035,19106,Serbia,2,dig,22,Lozo ,O,0,1,2,
85037,19106,Serbia,3,dig,17,Popović S. ,L,4,0,4,
85038,19106,Serbia,3,dig,1,RISTIČEVIĆ ,OH,1,0,2,
85039,19106,Serbia,3,dig,10,Ognjenović (C),S,1,1,2,
85040,19106,Serbia,3,dig,2,Dangubić ,OH,0,0,0,
85041,19106,Serbia,3,dig,4,Drča ,S,0,0,0,
85042,19106,Serbia,3,dig,5,Popović M. ,MB,0,0,0,
85043,19106,Serbia,3,dig,9,Uzelac ,OH,0,0,0,
85044,19106,Serbia,3,dig,14,Aleksić ,MB,0,0,0,
85045,19106,Serbia,3,dig,15,Stevanović ,MB,0,0,1,
85046,19106,Serbia,3,dig,18,Bošković ,O,0,1,1,
85047,19106,Serbia,3,dig,19,Milenković ,OH,0,0,0,
85048,19106,Serbia,3,dig,22,Lozo ,O,0,1,1,
85050,19107,China,1,dig,6,Gong X.Y. ,O,3,4,9,
85051,19107,China,1,dig,12,Li Y.Y. ,OH,3,3,6,
85052,19107,China,1,dig,2,Zhu T. ,OH,1,1,3,
85053,19107,China,1,dig,3,Diao L.Y. ,S,1,2,6,
85054,19107,China,1,dig,7,Wang Y.Y. ,MB,1,0,1,
85055,19107,China,1,dig,1,Yuan X.Y. (C),MB,0,0,0,
85056,19107,China,1,dig,5,Gao Y. ,MB,0,0,0,
85057,19107,China,1,dig,9,Zhang C.N. ,OH,0,0,0,
85058,19107,China,1,dig,14,Zheng Y.X. ,O,0,0,0,
85059,19107,China,1,dig,16,Ding X. ,S,0,0,0,
85060,19107,China,1,dig,18,Wang M.J. ,L,0,2,5,
85061,19107,China,1,dig,21,Wu M.J. ,OH,0,0,0,
85063,19107,China,2,dig,18,Wang M.J. ,L,4,1,5,
85064,19107,China,2,dig,6,Gong X.Y. ,O,3,1,4,
85065,19107,China,2,dig,3,Diao L.Y. ,S,2,2,4,
85066,19107,China,2,dig,2,Zhu T. ,OH,1,0,1,
85067,19107,China,2,dig,12,Li Y.Y. ,OH,1,3,5,
85068,19107,China,2,dig,1,Yuan X.Y. (C),MB,0,1,2,
85069,19107,China,2,dig,5,Gao Y. ,MB,0,0,0,
85070,19107,China,2,dig,7,Wang Y.Y. ,MB,0,1,1,
85071,19107,China,2,dig,9,Zhang C.N. ,OH,0,0,0,
85072,19107,China,2,dig,14,Zheng Y.X. ,O,0,0,0,
85073,19107,China,2,dig,16,Ding X. ,S,0,0,0,
85074,19107,China,2,dig,21,Wu M.J. ,OH,0,0,0,
85076,19107,China,3,dig,6,Gong X.Y. ,O,3,3,7,
85077,19107,China,3,dig,12,Li Y.Y. ,OH,2,3,5,
85078,19107,China,3,dig,18,Wang M.J. ,L,2,5,8,
85079,19107,China,3,dig,1,Yuan X.Y. (C),MB,1,1,4,
85080,19107,China,3,dig,3,Diao L.Y. ,S,1,2,4,
85081,19107,China,3,dig,2,Zhu T. ,OH,0,0,1,
85082,19107,China,3,dig,5,Gao Y. ,MB,0,0,0,
85083,19107,China,3,dig,7,Wang Y.Y. ,MB,0,1,1,
85084,19107,China,3,dig,9,Zhang C.N. ,OH,0,0,0,
85085,19107,China,3,dig,14,Zheng Y.X. ,O,0,0,0,
85086,19107,China,3,dig,16,Ding X. ,S,0,0,0,
85087,19107,China,3,dig,21,Wu M.J. ,OH,0,0,0,
85089,19107,China,4,dig,12,Li Y.Y. ,OH,4,2,6,
85090,19107,China,4,dig,18,Wang M.J. ,L,4,1,5,
85091,19107,China,4,dig,3,Diao L.Y. ,S,3,2,7,
85092,19107,China,4,dig,6,Gong X.Y. ,O,3,0,3,
85093,19107,China,4,dig,7,Wang Y.Y. ,MB,2,2,4,
85094,19107,China,4,dig,1,Yuan X.Y. (C),MB,0,0,0,
85095,19107,China,4,dig,2,Zhu T. ,OH,0,0,0,
85096,19107,China,4,dig,5,Gao Y. ,MB,0,0,0,
85097,19107,China,4,dig,9,Zhang C.N. ,OH,0,1,1,
85098,19107,China,4,dig,14,Zheng Y.X. ,O,0,0,0,
85099,19107,China,4,dig,16,Ding X. ,S,0,0,0,
85100,19107,China,4,dig,21,Wu M.J. ,OH,0,0,0,
85102,19107,China,5,dig,12,Li Y.Y. ,OH,3,0,4,
85103,19107,China,5,dig,18,Wang M.J. ,L,3,1,5,
85104,19107,China,5,dig,2,Zhu T. ,OH,1,0,1,
85105,19107,China,5,dig,3,Diao L.Y. ,S,1,1,2,
85106,19107,China,5,dig,6,Gong X.Y. ,O,1,3,5,
85107,19107,China,5,dig,7,Wang Y.Y. ,MB,1,0,1,
85108,19107,China,5,dig,1,Yuan X.Y. (C),MB,0,1,1,
85109,19107,China,5,dig,5,Gao Y. ,MB,0,0,0,
85110,19107,China,5,dig,9,Zhang C.N. ,OH,0,0,0,
85111,19107,China,5,dig,14,Zheng Y.X. ,O,0,0,0,
85112,19107,China,5,dig,16,Ding X. ,S,0,0,0,
85113,19107,China,5,dig,21,Wu M.J. ,OH,0,1,2,
85115,19107,Türkiye,1,dig,1,Örge ,L,5,3,9,
85116,19107,Türkiye,1,dig,4,Vargas ,O,5,1,6,
85117,19107,Türkiye,1,dig,99,Karakurt ,OH,3,0,3,
85118,19107,Türkiye,1,dig,7,Baladın ,OH,2,0,2,
85119,19107,Türkiye,1,dig,18,Güneş ,MB,2,1,4,
85120,19107,Türkiye,1,dig,3,Özbay ,S,1,3,6,
85121,19107,Türkiye,1,dig,14,Erdem (C),MB,1,0,1,
85122,19107,Türkiye,1,dig,9,Diken ,OH,0,0,0,
85123,19107,Türkiye,1,dig,11,Cebecioğlu ,OH,0,0,0,
85124,19107,Türkiye,1,dig,12,E. Şahin ,S,0,0,0,
85125,19107,Türkiye,1,dig,19,Kalaç ,MB,0,0,0,
85126,19107,Türkiye,1,dig,22,Aydın ,OH,0,0,0,
85128,19107,Türkiye,2,dig,1,Örge ,L,4,0,7,
85129,19107,Türkiye,2,dig,4,Vargas ,O,1,1,4,
85130,19107,Türkiye,2,dig,7,Baladın ,OH,1,1,3,
85131,19107,Türkiye,2,dig,3,Özbay ,S,0,1,2,
85132,19107,Türkiye,2,dig,9,Diken ,OH,0,0,0,
85133,19107,Türkiye,2,dig,11,Cebecioğlu ,OH,0,0,0,
85134,19107,Türkiye,2,dig,12,E. Şahin ,S,0,0,0,
85135,19107,Türkiye,2,dig,14,Erdem (C),MB,0,1,1,
85136,19107,Türkiye,2,dig,18,Güneş ,MB,0,1,3,
85137,19107,Türkiye,2,dig,19,Kalaç ,MB,0,0,0,
85138,19107,Türkiye,2,dig,22,Aydın ,OH,0,0,0,
85139,19107,Türkiye,2,dig,99,Karakurt ,OH,0,0,1,
85141,19107,Türkiye,3,dig,1,Örge ,L,5,3,11,
85142,19107,Türkiye,3,dig,7,Baladın ,OH,4,2,6,
85143,19107,Türkiye,3,dig,4,Vargas ,O,3,1,5,
85144,19107,Türkiye,3,dig,14,Erdem (C),MB,1,1,2,
85145,19107,Türkiye,3,dig,18,Güneş ,MB,1,1,3,
85146,19107,Türkiye,3,dig,99,Karakurt ,OH,1,2,5,
85147,19107,Türkiye,3,dig,3,Özbay ,S,0,0,0,
85148,19107,Türkiye,3,dig,9,Diken ,OH,0,0,0,
85149,19107,Türkiye,3,dig,11,Cebecioğlu ,OH,0,1,1,
85150,19107,Türkiye,3,dig,12,E. Şahin ,S,0,1,2,
85151,19107,Türkiye,3,dig,19,Kalaç ,MB,0,0,0,
85152,19107,Türkiye,3,dig,22,Aydın ,OH,0,0,0,
85154,19107,Türkiye,4,dig,1,Örge ,L,2,2,5,
85155,19107,Türkiye,4,dig,4,Vargas ,O,2,1,4,
85156,19107,Türkiye,4,dig,11,Cebecioğlu ,OH,2,2,4,
85157,19107,Türkiye,4,dig,3,Özbay ,S,0,0,0,
85158,19107,Türkiye,4,dig,7,Baladın ,OH,0,0,0,
85159,19107,Türkiye,4,dig,9,Diken ,OH,0,0,3,
85160,19107,Türkiye,4,dig,12,E. Şahin ,S,0,1,2,
85161,19107,Türkiye,4,dig,14,Erdem (C),MB,0,0,0,
85162,19107,Türkiye,4,dig,18,Güneş ,MB,0,0,0,
85163,19107,Türkiye,4,dig,19,Kalaç ,MB,0,0,0,
85164,19107,Türkiye,4,dig,22,Aydın ,OH,0,0,0,
85165,19107,Türkiye,4,dig,99,Karakurt ,OH,0,0,0,
85167,19107,Türkiye,5,dig,1,Örge ,L,5,0,7,
85168,19107,Türkiye,5,dig,4,Vargas ,O,1,0,2,
85169,19107,Türkiye,5,dig,7,Baladın ,OH,1,2,3,
85170,19107,Türkiye,5,dig,9,Diken ,OH,1,1,3,
85171,19107,Türkiye,5,dig,14,Erdem (C),MB,1,0,1,
85172,19107,Türkiye,5,dig,3,Özbay ,S,0,0,0,
85173,19107,Türkiye,5,dig,11,Cebecioğlu ,OH,0,0,0,
85174,19107,Türkiye,5,dig,12,E. Şahin ,S,0,0,0,
85175,19107,Türkiye,5,dig,18,Güneş ,MB,0,2,3,
85176,19107,Türkiye,5,dig,19,Kalaç ,MB,0,0,0,
85177,19107,Türkiye,5,dig,22,Aydın ,OH,0,0,0,
85178,19107,Türkiye,5,dig,99,Karakurt ,OH,0,1,1,
85180,19108,Brazil,1,dig,1,Nyeme ,L,3,4,7,
85181,19108,Brazil,1,dig,9,Roberta ,S,3,1,5,
85182,19108,Brazil,1,dig,10,Gabi (C),OH,3,1,4,
85183,19108,Brazil,1,dig,7,Rosamaria ,O,1,0,2,
85184,19108,Brazil,1,dig,2,Diana ,MB,0,0,0,
85185,19108,Brazil,1,dig,3,Macris ,S,0,0,0,
85186,19108,Brazil,1,dig,6,Thaisa ,MB,0,0,0,
85187,19108,Brazil,1,dig,12,Ana Cristina ,OH,0,1,2,
85188,19108,Brazil,1,dig,14,Natinha ,L,0,0,0,
85189,19108,Brazil,1,dig,15,Carol ,MB,0,0,0,
85190,19108,Brazil,1,dig,17,Bergmann ,OH,0,0,0,
85191,19108,Brazil,1,dig,19,Tainara ,O,0,0,0,
85193,19108,Brazil,2,dig,1,Nyeme ,L,6,0,6,
85194,19108,Brazil,2,dig,7,Rosamaria ,O,5,1,7,
85195,19108,Brazil,2,dig,9,Roberta ,S,3,0,5,
85196,19108,Brazil,2,dig,10,Gabi (C),OH,3,1,4,
85197,19108,Brazil,2,dig,12,Ana Cristina ,OH,2,0,2,
85198,19108,Brazil,2,dig,2,Diana ,MB,0,0,0,
85199,19108,Brazil,2,dig,3,Macris ,S,0,0,2,
85200,19108,Brazil,2,dig,6,Thaisa ,MB,0,1,1,
85201,19108,Brazil,2,dig,14,Natinha ,L,0,0,1,
85202,19108,Brazil,2,dig,15,Carol ,MB,0,1,1,
85203,19108,Brazil,2,dig,17,Bergmann ,OH,0,0,0,
85204,19108,Brazil,2,dig,19,Tainara ,O,0,0,0,
85206,19108,Brazil,3,dig,9,Roberta ,S,4,1,5,
85207,19108,Brazil,3,dig,12,Ana Cristina ,OH,3,1,4,
85208,19108,Brazil,3,dig,1,Nyeme ,L,2,0,2,
85209,19108,Brazil,3,dig,7,Rosamaria ,O,2,0,3,
85210,19108,Brazil,3,dig,15,Carol ,MB,2,0,2,
85211,19108,Brazil,3,dig,10,Gabi (C),OH,1,1,2,
85212,19108,Brazil,3,dig,2,Diana ,MB,0,0,0,
85213,19108,Brazil,3,dig,3,Macris ,S,0,0,0,
85214,19108,Brazil,3,dig,6,Thaisa ,MB,0,0,0,
85215,19108,Brazil,3,dig,14,Natinha ,L,0,0,0,
85216,19108,Brazil,3,dig,17,Bergmann ,OH,0,0,0,
85217,19108,Brazil,3,dig,19,Tainara ,O,0,0,0,
85219,19108,Dominican Republic,1,dig,5,Castillo ,L,4,0,4,
85220,19108,Dominican Republic,1,dig,23,Gaila ,O,4,0,5,
85221,19108,Dominican Republic,1,dig,7,Marte (C),S,2,1,4,
85222,19108,Dominican Republic,1,dig,20,B. Martinez ,OH,2,2,4,
85223,19108,Dominican Republic,1,dig,21,J. Martinez ,MB,2,2,4,
85224,19108,Dominican Republic,1,dig,16,Peña Isabel ,OH,1,2,3,
85225,19108,Dominican Republic,1,dig,1,Arias ,MB,0,0,0,
85226,19108,Dominican Republic,1,dig,6,A. Rodriguez ,S,0,0,0,
85227,19108,Dominican Republic,1,dig,8,Tapia ,O,0,0,0,
85228,19108,Dominican Republic,1,dig,11,Gonzalez ,MB,0,0,0,
85229,19108,Dominican Republic,1,dig,15,Guillen ,OH,0,0,0,
85230,19108,Dominican Republic,1,dig,18,De La Cruz ,OH,0,0,0,
85232,19108,Dominican Republic,2,dig,20,B. Martinez ,OH,6,2,9,
85233,19108,Dominican Republic,2,dig,5,Castillo ,L,3,1,4,
85234,19108,Dominican Republic,2,dig,18,De La Cruz ,OH,3,2,5,
85235,19108,Dominican Republic,2,dig,16,Peña Isabel ,OH,2,1,3,
85236,19108,Dominican Republic,2,dig,1,Arias ,MB,0,0,0,
85237,19108,Dominican Republic,2,dig,6,A. Rodriguez ,S,0,0,0,
85238,19108,Dominican Republic,2,dig,7,Marte (C),S,0,0,1,
85239,19108,Dominican Republic,2,dig,8,Tapia ,O,0,0,0,
85240,19108,Dominican Republic,2,dig,11,Gonzalez ,MB,0,0,0,
85241,19108,Dominican Republic,2,dig,15,Guillen ,OH,0,0,0,
85242,19108,Dominican Republic,2,dig,21,J. Martinez ,MB,0,0,1,
85243,19108,Dominican Republic,2,dig,23,Gaila ,O,0,2,2,
85245,19108,Dominican Republic,3,dig,5,Castillo ,L,4,0,4,
85246,19108,Dominican Republic,3,dig,20,B. Martinez ,OH,4,1,5,
85247,19108,Dominican Republic,3,dig,7,Marte (C),S,2,0,3,
85248,19108,Dominican Republic,3,dig,15,Guillen ,OH,1,0,2,
85249,19108,Dominican Republic,3,dig,16,Peña Isabel ,OH,1,2,3,
85250,19108,Dominican Republic,3,dig,21,J. Martinez ,MB,1,0,2,
85251,19108,Dominican Republic,3,dig,1,Arias ,MB,0,0,0,
85252,19108,Dominican Republic,3,dig,6,A. Rodriguez ,S,0,0,0,
85253,19108,Dominican Republic,3,dig,8,Tapia ,O,0,0,0,
85254,19108,Dominican Republic,3,dig,11,Gonzalez ,MB,0,0,0,
85255,19108,Dominican Republic,3,dig,18,De La Cruz ,OH,0,0,0,
85256,19108,Dominican Republic,3,dig,23,Gaila ,O,0,0,0,
85258,19109,Brazil,1,dig,10,Gabi (C),OH,5,2,8,
85259,19109,Brazil,1,dig,1,Nyeme ,L,3,3,6,
85260,19109,Brazil,1,dig,3,Macris ,S,2,1,4,
85261,19109,Brazil,1,dig,6,Thaisa ,MB,1,0,1,
85262,19109,Brazil,1,dig,7,Rosamaria ,O,1,0,1,
85263,19109,Brazil,1,dig,9,Roberta ,S,1,2,5,
85264,19109,Brazil,1,dig,12,Ana Cristina ,OH,1,1,2,
85265,19109,Brazil,1,dig,14,Natinha ,L,1,0,1,
85266,19109,Brazil,1,dig,2,Diana ,MB,0,0,0,
85267,19109,Brazil,1,dig,15,Carol ,MB,0,0,0,
85268,19109,Brazil,1,dig,17,Bergmann ,OH,0,0,0,
85269,19109,Brazil,1,dig,19,Tainara ,O,0,0,1,
85271,19109,Brazil,2,dig,1,Nyeme ,L,4,2,8,
85272,19109,Brazil,2,dig,9,Roberta ,S,3,1,4,
85273,19109,Brazil,2,dig,6,Thaisa ,MB,2,0,2,
85274,19109,Brazil,2,dig,7,Rosamaria ,O,2,0,3,
85275,19109,Brazil,2,dig,10,Gabi (C),OH,2,0,3,
85276,19109,Brazil,2,dig,12,Ana Cristina ,OH,2,0,2,
85277,19109,Brazil,2,dig,2,Diana ,MB,0,0,0,
85278,19109,Brazil,2,dig,3,Macris ,S,0,0,0,
85279,19109,Brazil,2,dig,14,Natinha ,L,0,0,0,
85280,19109,Brazil,2,dig,15,Carol ,MB,0,0,0,
85281,19109,Brazil,2,dig,17,Bergmann ,OH,0,0,0,
85282,19109,Brazil,2,dig,19,Tainara ,O,0,0,0,
85284,19109,Brazil,3,dig,7,Rosamaria ,O,4,0,4,
85285,19109,Brazil,3,dig,1,Nyeme ,L,2,4,6,
85286,19109,Brazil,3,dig,12,Ana Cristina ,OH,2,4,6,
85287,19109,Brazil,3,dig,9,Roberta ,S,1,0,1,
85288,19109,Brazil,3,dig,2,Diana ,MB,0,0,0,
85289,19109,Brazil,3,dig,3,Macris ,S,0,0,0,
85290,19109,Brazil,3,dig,6,Thaisa ,MB,0,1,1,
85291,19109,Brazil,3,dig,10,Gabi (C),OH,0,0,0,
85292,19109,Brazil,3,dig,14,Natinha ,L,0,0,0,
85293,19109,Brazil,3,dig,15,Carol ,MB,0,0,0,
85294,19109,Brazil,3,dig,17,Bergmann ,OH,0,0,0,
85295,19109,Brazil,3,dig,19,Tainara ,O,0,0,0,
85297,19109,Brazil,4,dig,1,Nyeme ,L,3,1,4,
85298,19109,Brazil,4,dig,10,Gabi (C),OH,2,0,2,
85299,19109,Brazil,4,dig,15,Carol ,MB,2,0,2,
85300,19109,Brazil,4,dig,6,Thaisa ,MB,1,1,2,
85301,19109,Brazil,4,dig,7,Rosamaria ,O,1,0,1,
85302,19109,Brazil,4,dig,9,Roberta ,S,1,0,1,
85303,19109,Brazil,4,dig,2,Diana ,MB,0,0,0,
85304,19109,Brazil,4,dig,3,Macris ,S,0,0,0,
85305,19109,Brazil,4,dig,12,Ana Cristina ,OH,0,2,2,
85306,19109,Brazil,4,dig,14,Natinha ,L,0,0,0,
85307,19109,Brazil,4,dig,17,Bergmann ,OH,0,0,0,
85308,19109,Brazil,4,dig,19,Tainara ,O,0,0,0,
85310,19109,Brazil,5,dig,1,Nyeme ,L,6,1,7,
85311,19109,Brazil,5,dig,9,Roberta ,S,3,0,3,
85312,19109,Brazil,5,dig,6,Thaisa ,MB,1,0,2,
85313,19109,Brazil,5,dig,10,Gabi (C),OH,1,3,4,
85314,19109,Brazil,5,dig,14,Natinha ,L,1,0,1,
85315,19109,Brazil,5,dig,2,Diana ,MB,0,0,0,
85316,19109,Brazil,5,dig,3,Macris ,S,0,0,0,
85317,19109,Brazil,5,dig,7,Rosamaria ,O,0,0,0,
85318,19109,Brazil,5,dig,12,Ana Cristina ,OH,0,0,0,
85319,19109,Brazil,5,dig,15,Carol ,MB,0,0,0,
85320,19109,Brazil,5,dig,17,Bergmann ,OH,0,0,0,
85321,19109,Brazil,5,dig,19,Tainara ,O,0,0,0,
85323,19109,USA,1,dig,3,A. Skinner ,OH,5,0,5,
85324,19109,USA,1,dig,4,Wong-Orantes ,L,5,2,7,
85325,19109,USA,1,dig,11,Drews ,O,2,0,3,
85326,19109,USA,1,dig,22,Plummer ,OH,2,1,3,
85327,19109,USA,1,dig,2,Poulter (C),S,1,1,2,
85328,19109,USA,1,dig,7,Carlini ,S,1,0,1,
85329,19109,USA,1,dig,12,Thompson ,O,1,0,1,
85330,19109,USA,1,dig,15,Washington ,MB,1,0,1,
85331,19109,USA,1,dig,23,Cook ,OH,1,0,1,
85332,19109,USA,1,dig,10,Larson ,OH,0,0,0,
85333,19109,USA,1,dig,16,Rettke ,MB,0,0,0,
85334,19109,USA,1,dig,24,Ogbogu ,MB,0,0,0,
85336,19109,USA,2,dig,4,Wong-Orantes ,L,4,4,8,
85337,19109,USA,2,dig,22,Plummer ,OH,3,2,6,
85338,19109,USA,2,dig,2,Poulter (C),S,2,0,2,
85339,19109,USA,2,dig,15,Washington ,MB,2,0,2,
85340,19109,USA,2,dig,7,Carlini ,S,1,0,1,
85341,19109,USA,2,dig,10,Larson ,OH,1,0,1,
85342,19109,USA,2,dig,12,Thompson ,O,1,0,1,
85343,19109,USA,2,dig,3,A. Skinner ,OH,0,0,0,
85344,19109,USA,2,dig,11,Drews ,O,0,1,1,
85345,19109,USA,2,dig,16,Rettke ,MB,0,0,0,
85346,19109,USA,2,dig,23,Cook ,OH,0,0,0,
85347,19109,USA,2,dig,24,Ogbogu ,MB,0,0,0,
85349,19109,USA,3,dig,3,A. Skinner ,OH,3,0,3,
85350,19109,USA,3,dig,2,Poulter (C),S,1,0,2,
85351,19109,USA,3,dig,7,Carlini ,S,1,1,2,
85352,19109,USA,3,dig,11,Drews ,O,1,0,2,
85353,19109,USA,3,dig,15,Washington ,MB,1,0,1,
85354,19109,USA,3,dig,22,Plummer ,OH,1,1,2,
85355,19109,USA,3,dig,23,Cook ,OH,1,0,1,
85356,19109,USA,3,dig,24,Ogbogu ,MB,1,1,2,
85357,19109,USA,3,dig,4,Wong-Orantes ,L,0,1,1,
85358,19109,USA,3,dig,10,Larson ,OH,0,0,0,
85359,19109,USA,3,dig,12,Thompson ,O,0,0,0,
85360,19109,USA,3,dig,16,Rettke ,MB,0,0,0,
85362,19109,USA,4,dig,2,Poulter (C),S,2,0,4,
85363,19109,USA,4,dig,3,A. Skinner ,OH,1,1,2,
85364,19109,USA,4,dig,11,Drews ,O,1,0,1,
85365,19109,USA,4,dig,12,Thompson ,O,1,0,1,
85366,19109,USA,4,dig,15,Washington ,MB,1,0,2,
85367,19109,USA,4,dig,22,Plummer ,OH,1,0,1,
85368,19109,USA,4,dig,24,Ogbogu ,MB,1,0,1,
85369,19109,USA,4,dig,4,Wong-Orantes ,L,0,3,3,
85370,19109,USA,4,dig,7,Carlini ,S,0,1,1,
85371,19109,USA,4,dig,10,Larson ,OH,0,0,0,
85372,19109,USA,4,dig,16,Rettke ,MB,0,0,0,
85373,19109,USA,4,dig,23,Cook ,OH,0,0,0,
85375,19109,USA,5,dig,7,Carlini ,S,5,0,5,
85376,19109,USA,5,dig,2,Poulter (C),S,3,0,3,
85377,19109,USA,5,dig,11,Drews ,O,2,0,2,
85378,19109,USA,5,dig,3,A. Skinner ,OH,1,1,2,
85379,19109,USA,5,dig,4,Wong-Orantes ,L,1,0,1,
85380,19109,USA,5,dig,10,Larson ,OH,0,0,0,
85381,19109,USA,5,dig,12,Thompson ,O,0,0,1,
85382,19109,USA,5,dig,15,Washington ,MB,0,0,1,
85383,19109,USA,5,dig,16,Rettke ,MB,0,0,0,
85384,19109,USA,5,dig,22,Plummer ,OH,0,0,0,
85385,19109,USA,5,dig,23,Cook ,OH,0,0,0,
85386,19109,USA,5,dig,24,Ogbogu ,MB,0,0,1,
85388,19110,Türkiye,1,dig,7,Baladın ,OH,4,5,9,
85389,19110,Türkiye,1,dig,1,Örge ,L,3,3,7,
85390,19110,Türkiye,1,dig,12,E. Şahin ,S,2,1,4,
85391,19110,Türkiye,1,dig,9,Diken ,OH,1,0,1,
85392,19110,Türkiye,1,dig,14,Erdem (C),MB,1,0,1,
85393,19110,Türkiye,1,dig,18,Güneş ,MB,1,1,2,
85394,19110,Türkiye,1,dig,3,Özbay ,S,0,0,0,
85395,19110,Türkiye,1,dig,4,Vargas ,O,0,0,0,
85396,19110,Türkiye,1,dig,11,Cebecioğlu ,OH,0,0,0,
85397,19110,Türkiye,1,dig,19,Kalaç ,MB,0,0,0,
